"Клиент ИмяФамилия (e-16292784), период 01.03.2023 - 27.06.2023"
"Всего";;"Ср.расход за день (руб.)";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
"с 01.03.2023 по 27.06.2023";;11361,40;917727;12829;1170224,30;1,93;-;78;-;-;381;3

"Дата";"Кампания";"№ Кампании";"Группа";"№ Группы";"Тип устройства";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания";5153889040;"мобильные";3;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь в москве";5153889043;"мобильные";4;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного";5153889044;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"десктоп";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для детей";5153889055;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в городе";5153889057;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"десктоп";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"мобильные";4;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"десктоп";4;1;105,89;1,00;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников";5153889069;"мобильные";3;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь ювао";5153889074;"десктоп";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь ювао";5153889074;"мобильные";2;1;46,34;1,00;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний городской лагерь дневного пребывания";5153889078;"десктоп";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников москва";5153889079;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь зао";5153889080;"десктоп";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"десктоп";3;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"мобильные";4;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь без ночевки";5153889103;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"мобильные";1;0;0,00;-;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"десктоп";820;8;0,00;2,83;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"мобильные";430;10;0,00;2,00;-;-;-;-;-;-
22.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"планшеты";5;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"десктоп";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"мобильные";1;1;33,53;2,00;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"десктоп";7;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"мобильные";5;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь";5153889037;"мобильные";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"десктоп";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"мобильные";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"планшеты";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания 2023";5153889039;"десктоп";3;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"десктоп";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания детей";5153889042;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь в москве";5153889043;"десктоп";3;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь в москве";5153889043;"мобильные";4;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"десктоп";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"мобильные";7;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания";5153889046;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"десктоп";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"мобильные";4;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"десктоп";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"мобильные";8;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний школьный лагерь дневного пребывания";5153889051;"мобильные";3;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"десктоп";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания";5153889053;"десктоп";9;1;109,42;2,00;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания";5153889053;"мобильные";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в городе";5153889057;"мобильные";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания на летние каникулы";5153889059;"десктоп";2;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания на летние каникулы";5153889059;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"десктоп";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников";5153889069;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания 2023";5153889072;"десктоп";5;2;177,15;1,50;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания 2023";5153889072;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников москва";5153889079;"десктоп";2;1;94,69;1,00;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь на выходные";5153889083;"десктоп";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для подростков";5153889084;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"десктоп";4;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"мобильные";4;1;149,34;1,00;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной летний лагерь для детей";5153889091;"мобильные";1;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"десктоп";2;1;54,38;1,00;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"мобильные";4;0;0,00;-;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"десктоп";540;5;6000,00;5,50;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"мобильные";273;2;0,00;8,00;-;-;-;-;-;-
23.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"планшеты";4;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"десктоп";2;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"мобильные";6;2;282,76;1,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"мобильные";6;1;89,95;1,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь";5153889037;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"десктоп";6;1;109,08;4,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания 2023";5153889039;"десктоп";3;1;63,04;1,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"мобильные";4;2;93,84;2,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь в москве";5153889043;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"мобильные";3;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания";5153889046;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"десктоп";3;1;25,70;1,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"десктоп";1;1;68,40;2,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания";5153889053;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для детей";5153889055;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"мобильные";3;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"десктоп";3;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сао";5153889068;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников";5153889069;"мобильные";2;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания 2023";5153889072;"десктоп";2;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания 2023";5153889072;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь вао";5153889073;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сзао";5153889077;"мобильные";2;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для школьников москва";5153889079;"мобильные";3;2;178,45;2,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь зао";5153889080;"мобильные";3;1;46,30;2,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь на выходные";5153889083;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"десктоп";5;1;100,98;1,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"мобильные";5;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной летний лагерь для детей";5153889091;"мобильные";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь без ночевки";5153889103;"десктоп";1;0;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"десктоп";1;1;97,81;1,00;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"десктоп";1174;3;0,00;-;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"мобильные";862;14;0,00;1,33;-;-;-;-;-;-
24.03.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"планшеты";12;0;0,00;-;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"мобильные";1;0;0,00;-;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"мобильные";4;0;0,00;-;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"десктоп";2;0;0,00;-;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"мобильные";3;1;103,88;3,00;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания";5153889040;"мобильные";1;0;0,00;-;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"мобильные";2;0;0,00;-;-;-;-;-;-;-
25.03.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"мобильные";1;0;0,00;-;-;-;-;-;-;-
